************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 125
TimeSeriesData:
-0.143	-0.1378	0.9743
-2.0213	0.7665	-0.7648
-4.3865	1.2535	-1.1126
-3.1343	0.7665	-1.1822
-1.5343	-1.1117	-1.043
-3.5517	-0.3465	-1.4604
-5.0126	-0.7639	-0.7648
-0.0039	-0.903	1.8091
-2.5083	0.3491	2.2265
-1.3257	-1.7378	1.4613
-2.4387	-1.39	1.67
-0.6996	-0.2074	2.9917
-1.4648	0.7665	2.2265
-0.2822	-1.0422	0.9048
-0.4909	-0.7639	1.0439
-0.8387	1.0448	1.67
-2.717	0.3491	0.4178
-2.9952	-0.8335	0.3483
-1.117	-0.1378	1.3917
0.2743	-0.277	2.0178
-2.717	0.5578	0.6265
-1.5343	0.3491	0.07
0.6917	-1.1813	0.4178
-2.0909	1.7404	0.557
-1.6039	0.0709	0.07
0.1352	0.4883	0.6961
-0.8387	0.0013	0.9048
-1.2561	-0.9726	0.3483
-0.9778	-0.6943	0.4874
-0.7691	-0.3465	0.8352
-0.5604	-0.6943	0.557
-0.143	-0.277	0.9048
-0.5604	0.5578	0.2091
-1.1865	-0.903	-1.2517
-1.3952	-0.3465	-0.6952
-0.8387	-0.277	-0.4865
-0.7691	-0.277	0.0004
-1.4648	0.0709	-0.1387
-1.6039	0.1404	0.8352
0.8309	0.4187	1.2526
0.483	0.7665	0.3483
-1.4648	-0.1378	-0.9039
-0.4909	0.1404	-0.9039
-1.0474	0.3491	-0.4865
-1.4648	0.6274	0.0004
-0.0039	0.0013	0.4874
-0.9083	0.4883	0.9048
-1.0474	0.6274	1.183
-1.6039	0.5578	0.9048
-0.6996	-0.1378	0.4178
-0.4213	-0.903	0.0004
-0.9083	0.0013	-0.0691
-0.2822	0.0013	0.4874
-0.63	0.1404	0.4178
-0.3517	0.6274	0.1396
-0.63	0.0013	0.1396
-1.743	-0.0683	-0.2083
-0.3517	-0.277	0.2787
-0.63	0.697	0.6961
-0.63	0.9057	0.557
0.483	0.2796	0.0004
-2.4387	1.2535	-0.7648
-1.4648	0.2796	-0.7648
-1.0474	0.4883	0.1396
-0.8387	0.0013	-0.417
-1.3257	-0.1378	-0.3474
-0.63	0.0013	0.4874
-0.143	0.21	1.3917
-0.9778	0.7665	0.6961
-0.3517	-0.2074	-0.1387
-1.117	0.4187	0.557
-0.2126	1.0448	0.8352
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 124
TimeSeriesData:
-0.63	0.697	0.2787
-1.6039	0.9752	-0.2778
-0.9083	0.5578	-0.2083
-1.2561	2.0883	1.0439
-1.0474	1.8796	-1.6691
5.5613	14.749	-7.8604
22.257	35.132	-0.3474
-26.23	63.306	7.2352
-16.073	70.749	39.583
37.77	-10.016	37.983
6.0483	79.793	53.009
-63.447	140.18	107.34
-68.943	61.427	154.99
-75.134	2.5752	179.97
-64.213	13.636	186.5
-41.952	5.9143	191.93
-50.647	-10.781	195.55
-46.056	-51.199	160.7
-30.404	-82.086	143.93
-26.508	-67.825	133.84
-25.465	-51.686	132.94
-30.821	-36.729	130.71
-32.352	-16.486	117.01
-28.595	-14.19	106.09
-30.126	-17.32	93.566
-23.934	-14.051	79.583
-19.83	-8.4857	75.131
-9.8822	-0.2074	75.061
-1.6735	7.3057	71.583
4.1004	3.2013	64.974
5.77	4.0361	52.105
11.196	1.4622	41.6
9.8743	2.7839	29.427
4.5874	5.5665	21.287
2.2222	6.6796	15.653
1.7352	4.9404	6.6787
-1.6039	0.21	-1.4604
-3.4822	-1.4596	-4.5213
-3.2039	1.0448	-4.0343
-2.7865	0.8361	-5.2865
-4.2474	-0.2074	-6.9561
-1.1865	-0.3465	-4.0343
0.5526	2.9926	-0.6257
-0.2822	4.0361	-0.4865
-1.117	0.3491	-0.9735
-0.5604	0.4187	0.2091
-1.2561	1.323	1.0439
0.3439	-0.277	0.6265
-0.2822	-1.2509	-0.0691
-0.4909	0.0013	1.1135
0.5526	1.1143	1.183
0.5526	-0.7639	-0.1387
0.483	-0.277	0.3483
0.4135	1.1839	0.8352
-0.0039	-0.2074	0.2787
-0.8387	0.4187	0.07
-1.743	1.5317	0.557
-1.1865	3.1317	1.7396
-0.8387	2.0883	1.3917
-0.7691	0.8361	0.6265
-0.0735	-0.1378	0.8352
0.8309	0.0013	2.4352
0.8309	-0.903	1.6004
-0.2822	-1.5987	0.9048
-0.2822	0.4187	1.3917
0.483	0.21	1.4613
-0.4213	0.4187	0.4178
-1.0474	0.4187	0.1396
0.9004	-0.0683	1.2526
-0.4213	0.6274	0.8352
-0.3517	-0.6943	-0.0691
-1.8126	0.6274	0.3483
-0.63	0.1404	0.557
-0.2126	-1.1117	0.3483
-1.117	0.0709	0.9743
-1.8822	0.21	0.8352
-0.6996	-1.8074	0.6265
-0.2126	0.0709	0.8352
-1.3952	0.4187	0.1396
-1.4648	0.697	-0.2083
-0.63	-0.1378	-0.0691
-2.1604	-0.5552	-0.1387
-0.63	-0.6248	0.9743
-2.23	0.7665	1.8787
-1.3257	-0.2074	0.9048
-1.743	-0.7639	-0.1387
-0.3517	-0.8335	1.0439
-0.0735	-0.277	1.4613
-2.2996	0.1404	0.2787
-2.0909	-0.7639	0.2787
-2.5083	1.3926	1.183
